Symbol,Description,Price,Price - Currency,Volume 1 day,Relative volume 1 day,Price,Price - Currency,Price to earnings ratio,Sector,Industry,Average volume 30 days,Market capitalization,Market capitalization - Currency,Free float %,Total common shares outstanding,Price to sales ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY",Average daily range %,"Earnings per share reported, Quarterly","Earnings per share reported, Quarterly - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency",CUSIP
SKYX,SKYX Platforms Corp.,1.36,USD,2655910,1.1602431822809485,1.36,USD,,Producer manufacturing,Electrical products,1607368.3666666667,181262338.84931508,USD,66.3601,133281000,1.810463511459976,-0.3169,USD,11.727019498607234,8.418592436974807,-0.08,USD,-0.062857,USD,78471E105
SLB,SLB Limited,53.27,USD,10290370,0.7466051871131378,53.27,USD,23.357888275015345,Industrial services,Contract drilling,14913283.066666666,79641719267.64095,USD,99.6159,1495060000,2.236318061551316,2.2806,USD,-22.62595419847327,2.876813537504154,0.52,USD,0.524377,USD,
SLDE,"Slide Insurance Holdings, Inc.",18.46,USD,850633,0.43285867280074747,18.46,USD,5.124361536753276,Technology services,Packaged software,1708312.5666666667,2114763705.5972443,USD,60.470400000000005,114559240,2.0397562183936246,3.6024,USD,,3.9603002631171287,1.02,USD,0.791167,USD,831349105
SLDP,"Solid Power, Inc.",3.075,USD,7524582,1.005979190649128,3.075,USD,,Producer manufacturing,Electrical products,7221400.033333333,691824859.5976028,USD,90.7209,224984000,33.74360851308233,-0.4816,USD,4.501288915328177,9.32636469221842,-0.06,USD,-0.115,USD,83422N105
SLM,SLM Corporation,22.47,USD,1885207,0.5635820895879262,22.47,USD,6.243054012002666,Finance,Finance/Rental/Leasing,3366338.4999999763,4237455357.341571,USD,98.19350000000001,188583000,1.446787918329202,3.5992,USD,29.626161492472807,3.645495581410056,1.54,USD,0.486395,USD,78442P106
SLNH,"Soluna Holdings, Inc.",1.83,USD,53942735,2.032792189583857,1.83,USD,,Electronic technology,Electronic equipment/Instruments,18564328.4,207122483.30921054,USD,68.91499999999999,113182000,5.244556982097182,-2.8795,USD,74.20819748486261,14.962919594067102,,,,,583543301
SLQT,"SelectQuote, Inc.",1.12,USD,1517443,0.3658150485836303,1.12,USD,91.8032786885246,Finance,Multi-line insurance,1997470.1333333333,197509509.47368422,USD,77.83770000000001,176348000,0.13225043667643563,0.0122,USD,,11.304317602040655,0.11,USD,-0.1475,USD,816307300
SLS,"SELLAS Life Sciences Group, Inc.",5.01,USD,3385251,0.815944872922333,5.01,USD,,Health technology,Pharmaceuticals: major,4796026.566666666,899708696.9391481,USD,98.73289999999999,179583000,,-0.2459,USD,54.31915288872376,5.050327915597323,-0.05,USD,-0.06,USD,81642T209
SM,SM Energy Company,29.44,USD,4480753,1.077701900217534,29.44,USD,12.436633997972288,Energy minerals,Integrated oil,4913690.666666667,7058001557.24536,USD,99.2044,239742000,1.5285332004411216,2.3672,USD,-66.80549128489898,3.990392080745632,1.55,USD,1.886408,USD,78454L100
SMCI,"Super Micro Computer, Inc.",35.37,USD,50146828,1.1497081375856253,35.37,USD,18.698456333262847,Electronic technology,Computer processing hardware,36052223.13333333,21186255852.310528,USD,86.0223,598989000,0.6905416002501589,1.8916,USD,4.404459653383368,5.046690092491631,0.84,USD,0.708418,USD,86800U302
SMMT,Summit Therapeutics Inc.,18.08,USD,3868859,0.6908747723748949,18.08,USD,,Health technology,Biotechnology,4344207.166666667,14033019453.77959,USD,17.2701,775373000,,-1.6038,USD,-384.67815049864004,9.198403919089834,-0.24,USD,-0.274778,USD,86627T108
SMR,NuScale Power Corporation,12.55,USD,37158487,1.2610622930340625,12.55,USD,,Producer manufacturing,Electrical products,34404426.9,4306024222.0071535,USD,96.60990000000001,323734000,215.43660708125765,-2.2802,USD,-66.79101748226171,9.114741035856449,-0.14,USD,-0.138554,USD,67079K100
SMTC,Semtech Corporation,121.81,USD,1441808,0.5776305651970342,121.81,USD,,Electronic technology,Semiconductors,2506873.1,11342277482.604692,USD,99.44079999999998,93114500,10.714938763071157,-0.4506,USD,82.90202625787356,5.498305323278716,0.44,USD,0.452577,USD,816850101
SNAP,Snap Inc.,6.08,USD,39633949,0.8425228347971239,6.08,USD,,Technology services,Packaged software,59868797.9,10268828483.317726,USD,76.27440000000001,1434800000,1.6552586910886462,-0.2442,USD,23.75897596003746,5.022203947368388,-0.05,USD,-0.113101,USD,83304A106
SNBR,Sleep Number Corporation,2.85,USD,617938,0.09298026798368023,2.85,USD,,Consumer durables,Home furnishings,3815654.566666667,65666882.920792095,USD,80.8813,23041000,0.04907421446030678,-5.7651,USD,-540.4243501444124,16.824561403508813,-2.55,USD,-0.392032,USD,83125X103
SNDK,Sandisk Corporation,1562.34,USD,20226240,1.2317326745283927,1562.34,USD,54.309958250918584,Electronic technology,Computer peripherals,16729407.266666668,231366560542.89484,USD,93.9784,148089750,15.956744538834958,28.7671,USD,,5.385541650893618,23.41,USD,32.820278,USD,80004C200
SNDL,SNDL Inc.,1.435,USD,2467460,0.8880290093459244,1.435,USD,,Process industries,Agricultural commodities/Milling,2474694.6,371952029.6896552,USD,97.58460000000001,259200000,0.5588214867365198,-0.0318,USD,89.0909090909091,6.502737680437609,-0.0287568,USD,-0.0036580000000000002,USD,83307B101
SNOW,Snowflake Inc.,152.45,USD,7264311,0.9575049827604417,152.45,USD,,Technology services,Packaged software,7882606.033333333,52701967279.014435,USD,96.6081,345700000,11.233602479618707,-3.9518,USD,-2.261670634509889,4.256093332708607,0.32,USD,0.320397,USD,833445109
SNPS,"Synopsys, Inc.",516.48,USD,1732433,1.0187785346204918,516.48,USD,79.81579069372113,Technology services,Packaged software,1676095.8,98937956171.0178,USD,95.55,191562000,12.042898439126485,6.4709,USD,-52.15246968352558,2.8917853270490745,3.77,USD,3.151214,USD,871607107
SOC,Sable Offshore Corp.,12.85,USD,2165411,0.830726281415826,12.85,USD,,Energy minerals,Integrated oil,3637617.6666666665,1983563249.9766173,USD,84.92269999999999,154363000,,-4.2396,USD,58.561640488315035,6.844469149527313,-1.06,USD,0.67,USD,78574H104
SOFI,"SoFi Technologies, Inc.",15.75,USD,54761008,0.7149575180219376,15.75,USD,35.72238602857791,Finance,Finance/Rental/Leasing,62198308.833333336,20085406677,USD,98.19489999999999,1275260000,4.288587251669279,0.4409,USD,4.7766159695817505,4.494648526077046,0.12,USD,0.114996,USD,83406F102
SOLS,Solstice Advanced Materials Inc.,78.25,USD,2062997,0.94957225459068,78.25,USD,,Process industries,Chemicals: major diversified,1940238.8666666667,12426433706.664738,USD,99.7557,158804280,,,,,4.684144226380652,0.53,USD,0.754325,USD,83443Q103
SOUN,"SoundHound AI, Inc.",8.88,USD,48925487,1.4140528108857369,8.88,USD,,Technology services,Packaged software,29126361.3,3784745379.090343,USD,97.6146,393674650,22.060283521626623,-0.65,USD,-18.095930232558143,7.021074646074574,-0.06,USD,-0.107143,USD,836100107
SPCE,"Virgin Galactic Holdings, Inc.",2.94,USD,16208754,2.53956403598737,2.94,USD,,Electronic technology,Aerospace & defense,9859202.366666667,239343481.38645416,USD,99.05420000000001,81409300,104.41860103626928,-5.9217,USD,59.58132264912053,6.488824101068917,-0.98,USD,-0.862857,USD,92766K403
SPIR,"Spire Global, Inc.",18.49,USD,1446841,1.1524414251285169,18.49,USD,11.719591810863914,Technology services,Packaged software,2211857.966666667,647835822.052664,USD,82.4258,33529800,7.414392942853563,1.5777,USD,,8.696476860078787,-0.39,USD,-0.486667,USD,848560306
SPOT,Spotify Technology S.A.,417.83,USD,1801714,0.5598191838790231,417.83,USD,33.28474014593888,Technology services,Internet software/Services,2050089.1333333333,86003006537.86945,USD,73.046,205833000,4.401769357557489,12.5532,USD,106.90951046645789,4.395030788324792,3.9860265000000004,USD,3.2341794207,USD,
SPRY,"ARS Pharmaceuticals, Inc.",8.74,USD,1271936,0.7260376953536387,8.74,USD,,Health technology,Pharmaceuticals: major,1610760.5666666667,867858421.4222221,USD,63.05900000000001,99297300,10.577833521536578,-1.7373,USD,-2365.058670143416,5.59006211180121,-0.41,USD,-0.488333,USD,82835W108
SPT,"Sprout Social, Inc",7.4,USD,4669845,4.092884927569308,7.4,USD,,Technology services,Packaged software,1486158.7666666666,444614551.50000006,USD,95.9983,54253700,0.8647143195921272,-0.6517,USD,37.408759124087595,5.052027027027351,0.23,USD,0.169091,USD,85209W109
SRAD,Sportradar Group AG,13.04,USD,2737964,0.49094259078903923,13.04,USD,52.45374094931617,Technology services,Packaged software,4548663.166666667,4065316068.662756,USD,85.13579999999999,217450448,2.6422581698377754,0.2486,USD,20.44573643410852,9.71176599474118,-0.0231074,USD,0.07550011379999999,USD,
SRFM,Surf Air Mobility Inc.,1.35,USD,3658940,0.8288157903708148,1.35,USD,,Transportation,Airlines,4637655,134319021.971831,USD,71.598,99495575,0.9739057546665175,-3.5777,USD,45.13823930811341,8.783068783068698,-1.05063,USD,-0.34,USD,868927203
SRPT,"Sarepta Therapeutics, Inc.",19.955,USD,4059214,1.4597749979222947,19.955,USD,,Health technology,Pharmaceuticals: major,2751045.433333333,2106773346.3406248,USD,94.7255,105576000,1.1610069481325727,-0.9641,USD,62.59263570403135,5.7407738840965425,2.88,USD,0.225148,USD,803607100
SRRK,Scholar Rock Holding Corporation,48.39,USD,1048978,0.8310285473403479,48.39,USD,,Health technology,Biotechnology,1510338.2666666666,5559193048.568138,USD,80.4355,114883000,,-3.5865,USD,-35.58521094813247,4.2643846131137755,-0.83,USD,-0.835504,USD,80706P103
SSRM,SSR Mining Inc.,34.2,USD,2690860,0.7890844847596722,34.2,USD,32.81235828083414,Non-energy minerals,Precious metals,3672066.7,7096194838.832214,USD,98.69749999999999,207491000,3.5111528386253363,1.042290216,USD,165.72958127018964,3.9227107351712394,1.1257546712400002,USD,0.8176976144,USD,784730103
SST,"System1, Inc.",3.92,USD,517307,0.20094776295104014,3.92,USD,,Technology services,Packaged software,6840721.7,38794268.99999999,USD,51.1682,8083500.000000001,0.11913380353137017,-8.3342,USD,21.729167253636874,16.20153061224484,,,-2.14,USD,87200P208
STAA,STAAR Surgical Company,26.69,USD,445960,0.603262835432723,26.69,USD,,Health technology,Medical specialties,1054810.2333333334,1321495296.5216277,USD,99.20100000000001,49512700,5.669006439972939,-1.6303,USD,-293.6021245774988,4.007894877696213,-0.2,USD,0.027938,USD,852312305
STGW,Stagwell Inc.,6.47,USD,1312375,0.8848048922201622,6.47,USD,90.11142061281336,Commercial services,Miscellaneous commercial services,1365707.7,1603617685.5634673,USD,43.3556,247854000,0.549218257814985,0.0718,USD,1307.843137254902,4.749061603002861,0.17,USD,0.188529,USD,85256A109
STIM,"Neuronetics, Inc.",1.655,USD,2974612,1.3095624306694358,1.655,USD,,Health technology,Medical specialties,2361247.6,115167885.45380434,USD,37.029199999999996,69587800,0.8444153103484654,-0.5465,USD,58.14505629164434,12.157099697885213,-0.16,USD,-0.121067,USD,64131A105
STLD,"Steel Dynamics, Inc.",235.1,USD,895611,0.8773946206260245,235.1,USD,25.18316980161961,Non-energy minerals,Steel,1133618.1333333333,33904425208.244026,USD,93.20850000000002,144213000,1.7803352050394536,9.3356,USD,23.396999537373596,2.9986388770735517,2.78,USD,4.002672,USD,858119100
STNE,StoneCo Ltd.,10.77,USD,4513596,0.7459758323184466,10.77,USD,7.066465455022636,Commercial services,Miscellaneous commercial services,5475027.033333333,2917142463.779891,USD,93.8161,254617000,4.366061994224251,1.5241,USD,,4.254543042843996,0.5226270000000001,USD,0.42936019280000004,USD,G85158106
STNG,Scorpio Tankers Inc.,84.41,USD,2689104,2.3618780745386565,84.41,USD,8.294600304623396,Transportation,Marine shipping,1176635.2,4369297287.191995,USD,86.7092,51762800,4.085139983733448,10.1765,USD,0.2235616222498019,3.4984345118214044,3.02,USD,5.593315,USD,Y7542C130
STUB,"StubHub Holdings, Inc.",7.71,USD,2790487,0.9292145035658793,7.71,USD,,Technology services,Internet software/Services,3477697.066666667,2750343000.985658,USD,71.8701,331974120,1.5209603873450874,-5.7613,USD,-7202.027883396706,5.1297943301834525,-1.56,USD,0.010356,USD,86384P109
STX,Seagate Technology Holdings PLC,782.64,USD,4850043,0.8171124059560396,782.64,USD,74.28951115329852,Electronic technology,Computer peripherals,4375028.133333334,175490576233.65146,USD,99.60629999999999,224229000,15.94139509536786,10.535,USD,52.226685547495876,4.567680268979749,4.1,USD,5.053711,USD,
SUNB,"Sunbelt Rentals Holdings, Inc.",73.21,USD,1659922,0.7152631839756282,73.21,USD,,Finance,Finance/Rental/Leasing,2325908.2333333334,30257679457.19828,USD,99.6332,413299800,,,,,3.774855113470051,0.78,USD,0.757023,USD,866966104
SW,Smurfit WestRock plc,41.55,USD,5044814,0.7898735634320112,41.55,USD,57.90133779264214,Process industries,Containers/Packaging,5345227.166666665,21723600447.146286,USD,99.4502,524464050.00000006,0.7010526652749889,0.7176,USD,-41.26217565687157,3.673714973353954,0.33,USD,0.447287,USD,
SWKS,"Skyworks Solutions, Inc.",66.78,USD,5142254,0.9865097522185252,66.78,USD,27.764842840512227,Electronic technology,Semiconductors,3762912.2333333334,10044111174.780443,USD,99.5865,150406000,2.4219330910169847,2.4052,USD,-6.057883841737297,4.288784067085941,1.15,USD,1.031715,USD,83088M102
SWMR,"Swarmer, Inc",27.14,USD,334291,0.9102154352515263,27.14,USD,,Technology services,Packaged software,1295493.2666666666,347353434.06000006,USD,45.1218,12798579,,,,,11.148673544583701,,,,,86989Y109
SYM,Symbotic Inc.,52.29,USD,2905567,1.6954908045304944,52.29,USD,,Producer manufacturing,Industrial machinery,1483377.5,31439508634.936207,USD,51.344899999999996,125753000,3.0123488286533093,-0.0516,USD,24.78134110787171,7.060008742452798,0.085525,USD,0.127984,USD,87151X101
SYRE,"Spyre Therapeutics, Inc.",75.045,USD,840579,0.74185933339017,75.045,USD,,Health technology,Pharmaceuticals: major,1313280.1,6517001286.975103,USD,86.7434,86841300,,-2.3577,USD,22.313750041187518,5.59217802651743,-0.74,USD,-0.716238,USD,00773J202
T,AT&T Inc.,25.16,USD,35919258,1.1303040301530054,25.16,USD,8.440120764844012,Communications,Wireless telecommunications,36898989.59999999,174820207482.9834,USD,99.83890000000001,6948340000,1.4028675075872516,2.981,USD,83.06312945222302,2.1916874858050135,0.57,USD,0.587588,USD,00206R102
TAL,TAL Education Group,11.09,USD,3530371,0.9696602931065662,11.09,USD,11.815469848710846,Commercial services,Miscellaneous commercial services,3576950.5,6903431168,USD,99.82659999999993,458101881.01881,2.1139858669713907,0.9386,USD,581.132075471698,3.53278371763509,0.45,USD,0.124217,USD,874080104
TBLA,Taboola.com Ltd.,5.25,USD,4835495,1.4659455983403131,5.25,USD,13.959053443233183,Technology services,Internet software/Services,2126472.8666666667,1457391800.527831,USD,47.1736,247559000,0.771146303292536,0.3761,USD,887.1391076115484,3.978639455782356,0.2,USD,0.043333,USD,
TDC,Teradata Corporation,31.59,USD,2516027,0.8805319896008748,31.59,USD,7.2382741791352565,Technology services,Packaged software,2078551.7,2972618867.7975025,USD,96.5533,94100000,1.694646536412082,4.3643,USD,207.73515724157386,4.786777008999225,0.88,USD,0.554844,USD,88076W103
TDOC,"Teladoc Health, Inc.",7.25,USD,6492976,1.0467137684767305,7.25,USD,,Health services,Medical/Nursing services,5171775.833333333,1308719923.958333,USD,98.2991,180513000,0.49588125431177105,-0.9632,USD,83.75470138806902,5.03931034482748,-0.36,USD,-0.247043,USD,87918A105
TDUP,ThredUp Inc.,4.82,USD,3399474,1.0597918595890214,4.82,USD,,Retail trade,Internet retail,2770720.4,621978189.1910568,USD,94.1287,108372000,1.9559570725389408,-0.1723,USD,70.25207182320442,5.52800829875522,-0.05,USD,-0.02697,USD,88556E102
TE,T1 Energy Inc.,6.16,USD,18186869,1.6694487034393535,6.16,USD,,Producer manufacturing,Electrical products,17273189.7,1719081052.4116504,USD,72.3771,279072000,1.4891528475452036,-2.0651,USD,35.088325894260386,7.0012755102040884,-0.7,USD,-0.090833,USD,35834F104
TEAM,Atlassian Corporation,91.6,USD,12625034,1.233694282155588,91.6,USD,,Technology services,Packaged software,8851750.9,23245137018.040485,USD,98.81479999999999,159634000,3.894123493574129,-0.8268,USD,49.81487101669196,5.392124142233606,1.75,USD,1.4841,USD,049468101
TECH,Bio-Techne Corp,48.36,USD,3849939,1.1400815861232165,48.36,USD,69.46279804653835,Health technology,Biotechnology,2531563.966666667,7571665022.149677,USD,99.63780000000001,156569000,6.618197827736945,0.6962,USD,-15.138956606533396,7.375930521091695,0.53,USD,0.522708,USD,09073M104
TEM,"Tempus AI, Inc.",49.86,USD,11591263,2.0703301134426213,49.86,USD,,Technology services,Packaged software,5845442.866666666,8945114254.024256,USD,60.361,174360820,6.489925786266795,-1.7182,USD,62.63320429733375,6.35654117242571,-0.13,USD,-0.145,USD,88023B103
TENB,"Tenable Holdings, Inc.",21.83,USD,3750722,0.9622895887404133,21.83,USD,,Technology services,Packaged software,3600277.6333333333,2407237431.637883,USD,97.7508,110272000,2.4797023063093384,-0.0972,USD,74.14893617021276,5.326451148484964,0.47,USD,0.469629,USD,88025T102
TER,"Teradyne, Inc.",359.77,USD,3445643,0.6737043675641048,359.77,USD,66.58708125115676,Electronic technology,Electronic production equipment,3535014.066666667,56319170586.14749,USD,99.1094,156542000,14.746678449113071,5.403,USD,52.929521652986125,5.815652063421536,2.56,USD,2.046128,USD,880770102
TGT,Target Corporation,125.25,USD,3798981,0.8461954270826925,125.25,USD,15.398328005901154,Retail trade,Specialty stores,4714692.2,56720161513.00645,USD,99.6971,452856000,0.5467454476045057,8.134,USD,-8.183767919629751,2.5009238665525557,2.44,USD,1.371155,USD,87612E106
TGTX,"TG Therapeutics, Inc.",42.86,USD,3725699,1.473053593434094,42.86,USD,14.936400069698553,Health technology,Pharmaceuticals: major,2124905.5,6561162145.658571,USD,92.76929999999999,153084000,9.833213977816769,2.8695,USD,1076.0245901639344,4.469702019865247,0.12,USD,0.34,USD,88322Q108
TIGO,Millicom International Cellular S.A.,80.43,USD,1721070,1.6914440197060447,80.43,USD,10.265213395956708,Communications,Wireless telecommunications,1340077.4,13475309159.723478,USD,51.27310000000001,167541000,2.318242265371446,7.8352,USD,436.6207793986714,2.833732970995207,1.5,USD,1.356134,USD,
TIGR,UP Fintech Holding Limited,6.46,USD,3154167,1.5510853703364482,6.46,USD,7.038570494661147,Finance,Investment banks/Brokers,2322413.1666666665,1143420396,USD,99.9034,171318434.666667,1.969046796237349,0.9178,USD,157.37521031968592,4.184984520123847,0.264,USD,0.232022,USD,91531W106
TLRY,"Tilray Brands, Inc.",5.56,USD,4297305,0.7510949048635492,5.56,USD,,Process industries,Agricultural commodities/Milling,6372334.433333334,664999473.8091872,USD,99.2524,119604000,0.743053979711552,-13.6608,USD,-29.79505743522503,9.573612538540596,-0.223944,USD,-0.00796,USD,88688T209
TMC,TMC the metals company Inc.,5.7,USD,5101977,0.9441360402907707,5.7,USD,,Non-energy minerals,Other metals/Minerals,5558286.233333333,2469172668,USD,46.744299999999996,433188000,,-0.8129,USD,-218.78431372549016,6.865914786967424,-0.08,USD,-0.05,USD,87261Y106
TMDE,TMD Energy Limited,1.02,USD,186903,0.42193931846944815,1.02,USD,,Distribution services,Wholesale distributors,4462875,24036299.02857143,USD,,,,,,,9.695378151260522,,,,,G88953107
TMDX,"TransMedics Group, Inc.",67.84,USD,2694410,1.3354161465704977,67.84,USD,15.570346568739959,Health technology,Medical specialties,1291676.6,2344612134.4,USD,96.58539999999999,34560900,4.149372181823904,4.357,USD,220.22637071880052,7.8340949292450945,0.3,USD,0.599282,USD,89377M109
TMUS,"T-Mobile US, Inc.",193.63,USD,3871076,0.608651460815015,193.63,USD,20.59389723790987,Communications,Wireless telecommunications,6151094.86666667,209547295074.90286,USD,44.455600000000004,1082200000,2.364064292203689,9.4023,USD,-8.355183001120901,2.926760168509929,2.27,USD,2.60369,USD,872590104
TNDM,"Tandem Diabetes Care, Inc.",15.48,USD,7527409,3.9591074351963464,15.48,USD,,Health technology,Medical specialties,1920245.9333333333,1060445507.974012,USD,92.5585,68504200,1.22943876418928,-1.4012,USD,49.662307802845234,9.27925433739401,-0.298156,USD,-0.312194,USD,875372203
TNGX,"Tango Therapeutics, Inc.",23.02,USD,1467445,0.426506176912848,23.02,USD,,Health technology,Biotechnology,2914808.066666667,3320456847.945486,USD,72.56049999999999,144242000,49.5279913856117,-0.8643,USD,28.0828756864703,7.7137892515824955,-0.29,USD,-0.3137,USD,87583X109
TNYA,"Tenaya Therapeutics, Inc.",1,USD,10114071,2.7126108484254443,1,USD,,Health technology,Pharmaceuticals: major,3454620.3,216998869.6369637,USD,74.78410000000001,216999000,817.7941170560024,-0.4713,USD,59.41617153190389,6.128492857142909,-0.09,USD,-0.064286,USD,87990A106
TOI,"The Oncology Institute, Inc.",4,USD,2442899,1.919795592649213,4,USD,,Health services,Medical/Nursing services,1433865.0333333334,395356583.7837838,USD,57.450900000000004,98839100,0.8213743465763866,-0.5632,USD,20.339462517680328,5.689285714285697,-0.02,USD,-0.06,USD,68236X100
TOL,"Toll Brothers, Inc.",137.89,USD,743376,0.8084329434118823,137.89,USD,9.851326346171707,Consumer durables,Homebuilding,1032373,13059147982.564445,USD,99.1404,94707000,1.1756399089007283,13.9971,USD,-3.6596277738010072,2.8974389523739217,2.19,USD,2.569895,USD,889478103
TOST,"Toast, Inc.",25.05,USD,34825792,3.5368089860792837,25.05,USD,38.07569539443684,Technology services,Packaged software,10213166.8,14754449578.805311,USD,92.1644,524000000,2.74383493639466,0.6579,USD,180.55437100213223,4.40989449672069,0.283057,USD,0.3227,USD,888787108
TPR,"Tapestry, Inc.",133.48,USD,4297282,1.9168411389116367,133.48,USD,42.88376277067403,Retail trade,Apparel/Footwear retail,1939856.2333333334,27024924722.319637,USD,99.497,202464000,3.462999439547561,3.1126,USD,-18.09809493737501,3.5511794169270194,1.66,USD,1.23829,USD,876030107
TRAW,"Traws Pharma, Inc.",2.18,USD,88773487,428.68802086904793,2.18,USD,1.5924032140248359,Health technology,Biotechnology,3172583.5,33028459.317647066,USD,68.70920000000001,15150700,4.5329255188283115,1.369,USD,,8.318807339449556,-0.82,USD,-0.5608,USD,68232V884
TRIN,Trinity Capital Inc.,16.99,USD,1358697,1.184712699342499,16.99,USD,9.017568069635368,Miscellaneous,Investment trusts,1235112.4333333333,1527191206.4418333,USD,95.44940000000001,89887600,5.695621302110848,1.8841,USD,-14.00730260155179,2.080299335743664,0.53,USD,0.518,USD,896442308
TRIP,"TripAdvisor, Inc.",10.45,USD,3530115,1.2632708452133883,10.45,USD,108.2901554404145,Consumer services,Other consumer services,3488818.566666667,1199191984.234194,USD,92.36479999999999,114755000,0.6911713501119752,0.0965,USD,-73.53263850795393,4.31578947368425,-0.11,USD,0.424087,USD,896945201
TROX,Tronox Holdings plc,8.82,USD,3464024,1.0102631997380334,8.82,USD,,Process industries,Chemicals: specialty,3029799.933333333,1406904676.7600954,USD,73.6009,159513000,0.458952102915952,-2.9118,USD,-206.69896776911733,6.935779073534118,-0.55,USD,-0.323745,USD,
TRT,Trio-Tech International,12.33,USD,584445,0.34093005137007276,12.33,USD,,Producer manufacturing,Industrial machinery,1693014.9,123491625.20689656,USD,62.494499999999995,10015500,4.099524564183841,-0.0207,USD,-131.45896656534956,23.20125130344103,,,,,896712205
TRU,TransUnion,72,USD,1477293,0.5946978847567216,72,USD,19.963953971995007,Commercial services,Financial publishing/Services,2210550,13881599638.766277,USD,98.76119999999999,192800000,3.002089372236205,3.6065,USD,93.1915577458753,3.812003968254471,1.18,USD,1.149443,USD,89400J107
TRX,TRX Gold Corporation,1.26,USD,2910746,0.7422133785754966,1.26,USD,,Non-energy minerals,Precious metals,4046177.933333333,410673897.21686745,USD,97.22640000000001,325932000,3.949616524843279,-0.07288375000000001,USD,-954.9560698829014,6.318594104308331,-0.0553367125,USD,0.0401948356,USD,87283P109
TSCO,Tractor Supply Company,30.65,USD,17644213,1.229458050159513,30.65,USD,15.056985655335035,Retail trade,Specialty stores,10659810.166666666,16122092568.716133,USD,99.7231,526006000,1.071179484059794,2.0356,USD,1.2333399641933525,4.9277557678864685,0.31,USD,0.856497,USD,892356106
TSEM,Tower Semiconductor Ltd.,211.02,USD,1589448,0.6854327134467194,211.02,USD,108.82929345023209,Electronic technology,Semiconductors,2667245,23582882440.76057,USD,93.82300000000001,111756620,15.311952462917217,1.939,USD,4.748527902328351,6.8167607674289945,0.78,USD,0.5625,USD,
TSHA,"Taysha Gene Therapies, Inc.",6.81,USD,2177090,0.9211177549383113,6.81,USD,,Health technology,Biotechnology,2754462.3,1956928588.6731632,USD,81.9906,287361000,327.3244486802296,-0.3962,USD,-11.042600896860984,6.4029788126704235,-0.12,USD,-0.116923,USD,877619106
TSLA,"Tesla, Inc.",428.35,USD,64636708,1.1612903944463275,428.35,USD,391.3301662707839,Consumer durables,Motor vehicles,65536052.300000064,1608764251497.95,USD,77.5787,3755720000,14.884837605615079,1.0946,USD,-39.80422349318082,3.0630925978420724,0.41,USD,0.442128,USD,88160R101
TSSI,"TSS, Inc.",12.02,USD,5769679,4.047221852005134,12.02,USD,21.67327803822575,Technology services,Information technology services,1719714.3,333838602.18686867,USD,85.45330000000001,27773600,1.7787518262731012,0.5546,USD,130.50706566916043,11.836047064416453,0.08,USD,0.053333,USD,87288V101
TTD,"The Trade Desk, Inc.",23.08,USD,41169183,2.1663365582026683,23.08,USD,26.011495548292572,Technology services,Packaged software,18948620.633333337,10985558474.533844,USD,97.7774,432868000,3.772828875222288,0.8873,USD,8.511679099914392,4.754363703886797,0.08,USD,0.194507,USD,88339J105
TTMI,"TTM Technologies, Inc.",157.31,USD,2081054,0.7003630249822533,157.31,USD,85.50850682176443,Electronic technology,Electronic components,2101574.433333333,16336653314.86727,USD,97.67830000000001,103850000,5.305459946714402,1.8397,USD,145.6864316239316,7.163391892260037,0.75,USD,0.856,USD,87305R109
TW,Tradeweb Markets Inc.,108.81,USD,925167,0.5754285484688962,108.81,USD,26.854731230564195,Finance,Investment banks/Brokers,1392207.1666666667,25681990237.25623,USD,99.6013,116036000,10.905592632315633,4.0518,USD,66.45304412127186,3.291773340160489,1.08,USD,0.956101,USD,892672106
TWLO,Twilio Inc.,201.7,USD,2850342,0.8220038267906026,201.7,USD,312.8586939661858,Technology services,Packaged software,2719596.3,30612789656.8879,USD,95.7517,151774000,5.864120003996853,0.6447,USD,,3.7266059919257577,1.5,USD,1.32209,USD,90138F102
TXG,"10x Genomics, Inc.",21.6,USD,4830147,1.9505542676545835,21.6,USD,,Health technology,Biotechnology,2562269.6,2786204218.4478145,USD,95.8599,118912000,4.502761736395617,-0.1744,USD,86.53489808523781,6.790641534391445,-0.1,USD,-0.236409,USD,88025U109
TXN,Texas Instruments Incorporated,287.8,USD,8509180,0.9931333210504398,287.8,USD,49.23613843600842,Electronic technology,Semiconductors,7556871.566666666,261924708793.48126,USD,99.7478,910093000,14.139785226163392,5.8453,USD,10.750487883438492,3.285394122902862,1.68,USD,1.90585,USD,882508104
TXRH,"Texas Roadhouse, Inc.",177.38,USD,2906947,2.348933054268211,177.38,USD,28.326865647806578,Consumer services,Restaurants,1154238.4,11693802211.283226,USD,99.54789999999998,65925100,1.7221359678989017,6.2619,USD,-3.4476910030067107,2.4332264871220493,1.87,USD,1.788469,USD,882681109
TYRA,"Tyra Biosciences, Inc.",34.32,USD,891762,1.0370302319171922,34.32,USD,,Health technology,Biotechnology,1025875.1,2041533432.6273558,USD,73.6664,53706357,,-2.0122,USD,-33.43501326259947,6.366113053612983,-0.57,USD,-0.588071,USD,90240B106
